start_time,BTCUSDT_close,BTCUSDT_low,BTCUSDT_high,BTCUSDT_open
2024-09-11T05:51:00.000,56275.000000,56272.000000,56314.000000,56314.000000
2024-09-11T05:52:00.000,56272.700000,56272.000000,56295.890000,56275.000000
2024-09-11T05:53:00.000,56312.010000,56272.690000,56315.990000,56272.690000
2024-09-11T05:54:00.000,56291.990000,56282.000000,56312.010000,56312.010000
2024-09-11T05:55:00.000,56226.170000,56221.180000,56296.790000,56291.980000
2024-09-11T05:56:00.000,56224.010000,56224.010000,56232.000000,56226.100000
2024-09-11T05:57:00.000,56250.000000,56220.000000,56250.000000,56224.010000
2024-09-11T05:58:00.000,56258.000000,56242.000000,56281.980000,56249.990000
2024-09-11T05:59:00.000,56244.000000,56235.740000,56272.780000,56258.010000
2024-09-11T06:00:00.000,56243.990000,56236.000000,56251.100000,56244.000000
2024-09-11T06:01:00.000,56204.020000,56204.010000,56244.000000,56244.000000
2024-09-11T06:02:00.000,56177.010000,56177.000000,56212.000000,56204.020000
2024-09-11T06:03:00.000,56259.990000,56174.000000,56259.990000,56177.010000
2024-09-11T06:04:00.000,56325.840000,56259.990000,56325.840000,56260.000000
2024-09-11T06:05:00.000,56314.010000,56313.130000,56330.000000,56325.830000
2024-09-11T06:06:00.000,56332.000000,56314.000000,56350.040000,56314.000000
2024-09-11T06:07:00.000,56385.990000,56331.990000,56386.000000,56331.990000
2024-09-11T06:08:00.000,56343.990000,56340.020000,56390.480000,56386.000000
2024-09-11T06:09:00.000,56381.110000,56343.980000,56388.000000,56343.990000
2024-09-11T06:10:00.000,56398.560000,56381.100000,56408.000000,56381.100000
2024-09-11T06:11:00.000,56386.280000,56369.990000,56398.560000,56398.550000
2024-09-11T06:12:00.000,56413.160000,56380.500000,56419.500000,56386.280000
2024-09-11T06:13:00.000,56414.010000,56401.100000,56430.000000,56413.160000
2024-09-11T06:14:00.000,56412.480000,56400.000000,56414.010000,56414.000000
2024-09-11T06:15:00.000,56443.990000,56412.480000,56444.000000,56412.480000
2024-09-11T06:16:00.000,56424.020000,56424.020000,56444.000000,56443.990000
2024-09-11T06:17:00.000,56427.810000,56424.020000,56438.000000,56424.020000
2024-09-11T06:18:00.000,56454.000000,56427.800000,56455.870000,56427.800000
2024-09-11T06:19:00.000,56406.010000,56406.000000,56454.000000,56454.000000
2024-09-11T06:20:00.000,56396.000000,56396.000000,56421.100000,56406.000000
2024-09-11T06:21:00.000,56381.990000,56372.000000,56396.010000,56396.000000
2024-09-11T06:22:00.000,56406.020000,56381.990000,56418.000000,56382.000000
2024-09-11T06:23:00.000,56421.090000,56404.000000,56422.000000,56406.020000
2024-09-11T06:24:00.000,56424.010000,56421.080000,56434.000000,56421.090000
2024-09-11T06:25:00.000,56438.000000,56424.010000,56457.320000,56424.010000
2024-09-11T06:26:00.000,56460.000000,56436.000000,56460.000000,56438.000000
2024-09-11T06:27:00.000,56445.640000,56442.000000,56460.000000,56460.000000
2024-09-11T06:28:00.000,56412.010000,56412.010000,56445.650000,56445.650000
2024-09-11T06:29:00.000,56432.210000,56412.010000,56434.000000,56412.020000
2024-09-11T06:30:00.000,56421.100000,56403.350000,56432.200000,56432.200000
2024-09-11T06:31:00.000,56457.310000,56412.010000,56457.320000,56421.100000
2024-09-11T06:32:00.000,56452.000000,56434.000000,56457.990000,56457.310000
2024-09-11T06:33:00.000,56446.000000,56442.000000,56457.990000,56452.010000
2024-09-11T06:34:00.000,56475.340000,56446.000000,56475.340000,56446.000000
2024-09-11T06:35:00.000,56493.430000,56475.340000,56507.000000,56475.340000
2024-09-11T06:36:00.000,56521.110000,56478.000000,56534.000000,56493.420000
2024-09-11T06:37:00.000,56470.030000,56470.020000,56521.100000,56521.100000
2024-09-11T06:38:00.000,56466.180000,56452.000000,56470.030000,56470.030000
2024-09-11T06:39:00.000,56513.380000,56466.170000,56519.990000,56466.180000
2024-09-11T06:40:00.000,56499.530000,56498.000000,56518.200000,56513.380000
2024-09-11T06:41:00.000,56528.000000,56499.520000,56528.000000,56499.530000
2024-09-11T06:42:00.000,56528.470000,56522.010000,56536.000000,56527.990000
2024-09-11T06:43:00.000,56517.980000,56517.980000,56528.480000,56528.470000
2024-09-11T06:44:00.000,56503.890000,56502.770000,56517.980000,56517.970000
2024-09-11T06:45:00.000,56511.990000,56503.880000,56521.100000,56503.880000
2024-09-11T06:46:00.000,56500.370000,56492.960000,56522.810000,56512.000000
2024-09-11T06:47:00.000,56538.000000,56500.370000,56578.000000,56500.370000
2024-09-11T06:48:00.000,56490.210000,56490.210000,56538.000000,56538.000000
2024-09-11T06:49:00.000,56493.430000,56490.220000,56500.000000,56490.220000
2024-09-11T06:50:00.000,56501.100000,56493.420000,56508.000000,56493.420000
2024-09-11T06:51:00.000,56485.500000,56485.500000,56501.100000,56501.090000
2024-09-11T06:52:00.000,56498.990000,56484.190000,56499.000000,56485.500000
2024-09-11T06:53:00.000,56505.990000,56498.990000,56506.000000,56499.000000
2024-09-11T06:54:00.000,56502.610000,56496.010000,56506.000000,56506.000000
2024-09-11T06:55:00.000,56463.160000,56463.160000,56502.610000,56502.610000
2024-09-11T06:56:00.000,56462.000000,56457.330000,56465.020000,56463.170000
2024-09-11T06:57:00.000,56447.980000,56411.800000,56462.000000,56461.990000
2024-09-11T06:58:00.000,56454.000000,56447.980000,56479.990000,56447.990000
2024-09-11T06:59:00.000,56460.000000,56453.990000,56460.000000,56454.000000
2024-09-11T07:00:00.000,56488.000000,56460.000000,56492.230000,56460.000000
2024-09-11T07:01:00.000,56534.000000,56488.000000,56534.000000,56488.000000
2024-09-11T07:02:00.000,56559.220000,56526.650000,56559.220000,56533.990000
2024-09-11T07:03:00.000,56566.000000,56559.210000,56580.010000,56559.210000
2024-09-11T07:04:00.000,56522.860000,56522.860000,56566.000000,56566.000000
2024-09-11T07:05:00.000,56522.050000,56522.040000,56532.980000,56522.870000
2024-09-11T07:06:00.000,56510.350000,56506.000000,56522.050000,56522.050000
2024-09-11T07:07:00.000,56574.000000,56508.000000,56574.000000,56510.350000
2024-09-11T07:08:00.000,56576.000000,56566.500000,56576.000000,56574.000000
2024-09-11T07:09:00.000,56574.200000,56568.000000,56587.680000,56575.990000
2024-09-11T07:10:00.000,56544.670000,56536.630000,56574.200000,56574.190000
2024-09-11T07:11:00.000,56572.000000,56544.670000,56579.060000,56544.680000
2024-09-11T07:12:00.000,56540.000000,56540.000000,56572.000000,56571.990000
2024-09-11T07:13:00.000,56559.990000,56540.000000,56560.000000,56540.010000
2024-09-11T07:14:00.000,56541.110000,56541.100000,56577.350000,56560.000000
2024-09-11T07:15:00.000,56566.000000,56536.000000,56566.000000,56541.110000
2024-09-11T07:16:00.000,56606.820000,56565.990000,56618.000000,56565.990000
2024-09-11T07:17:00.000,56580.000000,56580.000000,56615.990000,56606.820000
2024-09-11T07:18:00.000,56603.990000,56580.000000,56604.000000,56580.000000
2024-09-11T07:19:00.000,56584.090000,56584.090000,56610.000000,56603.990000
2024-09-11T07:20:00.000,56588.670000,56584.090000,56600.000000,56584.100000
2024-09-11T07:21:00.000,56592.760000,56588.670000,56604.000000,56588.680000
2024-09-11T07:22:00.000,56614.000000,56592.750000,56634.990000,56592.750000
2024-09-11T07:23:00.000,56596.690000,56596.690000,56628.000000,56614.000000
2024-09-11T07:24:00.000,56599.990000,56580.730000,56600.000000,56596.690000
2024-09-11T07:25:00.000,56604.790000,56599.990000,56618.000000,56600.000000
2024-09-11T07:26:00.000,56599.990000,56599.990000,56611.940000,56604.800000
2024-09-11T07:27:00.000,56634.000000,56599.990000,56634.000000,56600.000000
2024-09-11T07:28:00.000,56628.000000,56626.500000,56634.000000,56633.990000
2024-09-11T07:29:00.000,56645.990000,56610.000000,56646.000000,56627.990000
2024-09-11T07:30:00.000,56688.000000,56638.000000,56688.000000,56646.000000
2024-09-11T07:31:00.000,56695.990000,56681.100000,56705.080000,56688.000000
2024-09-11T07:32:00.000,56684.010000,56684.000000,56698.700000,56696.000000
2024-09-11T07:33:00.000,56631.520000,56624.000000,56684.020000,56684.020000
2024-09-11T07:34:00.000,56620.510000,56620.500000,56631.520000,56631.520000
2024-09-11T07:35:00.000,56608.000000,56600.000000,56620.510000,56620.510000
2024-09-11T07:36:00.000,56600.010000,56600.000000,56610.000000,56608.000000
2024-09-11T07:37:00.000,56634.390000,56600.000000,56636.000000,56600.010000
2024-09-11T07:38:00.000,56622.950000,56619.500000,56652.000000,56634.390000
2024-09-11T07:39:00.000,56604.040000,56604.030000,56622.960000,56622.960000
2024-09-11T07:40:00.000,56611.990000,56592.000000,56612.000000,56604.040000
2024-09-11T07:41:00.000,56627.990000,56611.990000,56628.000000,56612.000000
2024-09-11T07:42:00.000,56601.100000,56601.100000,56630.000000,56628.000000
2024-09-11T07:43:00.000,56569.990000,56569.900000,56601.110000,56601.110000
2024-09-11T07:44:00.000,56549.990000,56549.770000,56570.000000,56569.990000
2024-09-11T07:45:00.000,56549.930000,56549.930000,56566.000000,56550.000000
2024-09-11T07:46:00.000,56591.990000,56549.930000,56592.000000,56549.930000
2024-09-11T07:47:00.000,56609.760000,56591.990000,56609.760000,56592.000000
2024-09-11T07:48:00.000,56596.000000,56594.000000,56609.750000,56609.750000
2024-09-11T07:49:00.000,56602.010000,56595.990000,56612.000000,56596.000000
2024-09-11T07:50:00.000,56621.090000,56597.400000,56621.100000,56602.010000
2024-09-11T07:51:00.000,56616.000000,56610.000000,56625.000000,56621.100000
2024-09-11T07:52:00.000,56615.990000,56607.500000,56641.100000,56616.000000
2024-09-11T07:53:00.000,56650.360000,56615.990000,56659.880000,56615.990000
2024-09-11T07:54:00.000,56714.000000,56640.240000,56750.000000,56650.360000
2024-09-11T07:55:00.000,56733.610000,56682.500000,56737.950000,56714.000000
2024-09-11T07:56:00.000,56777.650000,56726.000000,56777.660000,56733.610000
2024-09-11T07:57:00.000,56750.880000,56747.600000,56783.100000,56777.660000
2024-09-11T07:58:00.000,56724.000000,56702.010000,56756.910000,56750.880000
2024-09-11T07:59:00.000,56712.000000,56708.000000,56738.000000,56724.000000
2024-09-11T08:00:00.000,56686.010000,56686.000000,56716.130000,56712.010000
2024-09-11T08:01:00.000,56670.730000,56670.730000,56697.450000,56686.010000
2024-09-11T08:02:00.000,56677.990000,56668.730000,56678.000000,56670.000000
2024-09-11T08:03:00.000,56649.620000,56649.620000,56678.000000,56678.000000
2024-09-11T08:04:00.000,56628.000000,56598.840000,56649.630000,56649.620000
2024-09-11T08:05:00.000,56628.000000,56627.990000,56642.000000,56628.000000
2024-09-11T08:06:00.000,56631.110000,56628.000000,56643.140000,56628.000000
2024-09-11T08:07:00.000,56623.010000,56623.010000,56643.820000,56631.100000
2024-09-11T08:08:00.000,56640.870000,56623.010000,56641.670000,56623.020000
2024-09-11T08:09:00.000,56639.850000,56631.290000,56640.870000,56640.870000
2024-09-11T08:10:00.000,56631.700000,56630.000000,56641.670000,56639.840000
2024-09-11T08:11:00.000,56596.480000,56594.010000,56634.980000,56631.700000
2024-09-11T08:12:00.000,56602.000000,56594.100000,56602.000000,56596.490000
2024-09-11T08:13:00.000,56616.000000,56602.000000,56634.970000,56602.000000
2024-09-11T08:14:00.000,56562.210000,56562.200000,56616.010000,56616.000000
2024-09-11T08:15:00.000,56528.000000,56499.520000,56562.210000,56562.200000
2024-09-11T08:16:00.000,56533.990000,56506.500000,56533.990000,56528.010000
2024-09-11T08:17:00.000,56573.830000,56533.990000,56573.840000,56533.990000
2024-09-11T08:18:00.000,56584.010000,56568.000000,56598.760000,56573.830000
2024-09-11T08:19:00.000,56598.750000,56583.000000,56598.760000,56584.010000
2024-09-11T08:20:00.000,56591.090000,56579.260000,56598.760000,56598.750000
2024-09-11T08:21:00.000,56588.000000,56584.000000,56592.000000,56591.100000
2024-09-11T08:22:00.000,56579.260000,56579.260000,56611.100000,56588.010000
2024-09-11T08:23:00.000,56532.000000,56532.000000,56579.270000,56579.260000
2024-09-11T08:24:00.000,56544.500000,56532.000000,56551.100000,56532.000000
2024-09-11T08:25:00.000,56552.740000,56544.500000,56561.990000,56544.510000
2024-09-11T08:26:00.000,56547.500000,56538.180000,56555.570000,56552.750000
2024-09-11T08:27:00.000,56548.780000,56547.500000,56556.000000,56547.510000
2024-09-11T08:28:00.000,56548.780000,56548.780000,56551.500000,56548.790000
2024-09-11T08:29:00.000,56566.000000,56544.000000,56566.000000,56548.780000
2024-09-11T08:30:00.000,56573.990000,56544.010000,56573.990000,56566.000000
2024-09-11T08:31:00.000,56530.950000,56528.000000,56578.000000,56573.990000
2024-09-11T08:32:00.000,56511.060000,56499.990000,56530.950000,56530.940000
2024-09-11T08:33:00.000,56516.000000,56509.500000,56518.000000,56511.070000
2024-09-11T08:34:00.000,56500.010000,56495.990000,56520.820000,56516.000000
2024-09-11T08:35:00.000,56466.000000,56466.000000,56510.730000,56500.010000
2024-09-11T08:36:00.000,56489.400000,56460.520000,56489.410000,56466.000000
2024-09-11T08:37:00.000,56481.100000,56481.100000,56501.130000,56489.410000
2024-09-11T08:38:00.000,56480.000000,56466.860000,56481.110000,56481.110000
2024-09-11T08:39:00.000,56479.990000,56479.990000,56480.000000,56480.000000
2024-09-11T08:40:00.000,56447.380000,56414.600000,56480.000000,56480.000000
2024-09-11T08:41:00.000,56441.090000,56411.390000,56460.450000,56447.380000
2024-09-11T08:42:00.000,56436.000000,56436.000000,56467.240000,56441.100000
2024-09-11T08:43:00.000,56403.940000,56386.000000,56436.000000,56436.000000
2024-09-11T08:44:00.000,56356.470000,56325.700000,56403.950000,56403.940000
2024-09-11T08:45:00.000,56381.110000,56352.000000,56399.040000,56356.470000
2024-09-11T08:46:00.000,56381.950000,56380.000000,56400.000000,56381.110000
2024-09-11T08:47:00.000,56411.990000,56381.950000,56418.000000,56381.950000
2024-09-11T08:48:00.000,56400.010000,56400.000000,56414.810000,56412.000000
2024-09-11T08:49:00.000,56400.000000,56388.000000,56400.010000,56400.010000
2024-09-11T08:50:00.000,56398.000000,56396.340000,56414.000000,56400.000000
2024-09-11T08:51:00.000,56403.700000,56396.000000,56408.930000,56398.000000
2024-09-11T08:52:00.000,56415.980000,56386.000000,56415.980000,56403.700000
2024-09-11T08:53:00.000,56424.720000,56404.000000,56424.720000,56415.970000
2024-09-11T08:54:00.000,56399.350000,56388.310000,56424.720000,56424.710000
2024-09-11T08:55:00.000,56418.410000,56399.350000,56422.000000,56399.350000
2024-09-11T08:56:00.000,56416.660000,56416.660000,56426.830000,56418.400000
2024-09-11T08:57:00.000,56416.660000,56416.660000,56416.670000,56416.660000
2024-09-11T08:58:00.000,56428.500000,56416.660000,56428.500000,56416.670000
2024-09-11T08:59:00.000,56398.000000,56398.000000,56430.000000,56428.500000
2024-09-11T09:00:00.000,56394.010000,56381.670000,56400.000000,56398.010000
2024-09-11T09:01:00.000,56432.210000,56390.000000,56438.660000,56392.610000
2024-09-11T09:02:00.000,56463.330000,56432.210000,56474.940000,56432.220000
2024-09-11T09:03:00.000,56467.990000,56463.330000,56489.000000,56463.340000
2024-09-11T09:04:00.000,56490.000000,56467.990000,56500.500000,56468.000000
2024-09-11T09:05:00.000,56510.000000,56490.000000,56520.000000,56490.010000
2024-09-11T09:06:00.000,56484.070000,56484.070000,56516.000000,56510.000000
2024-09-11T09:07:00.000,56509.490000,56484.080000,56509.500000,56484.080000
2024-09-11T09:08:00.000,56505.660000,56505.650000,56509.500000,56509.490000
2024-09-11T09:09:00.000,56533.310000,56498.940000,56549.990000,56505.650000
2024-09-11T09:10:00.000,56552.000000,56533.310000,56570.070000,56533.310000
2024-09-11T09:11:00.000,56556.040000,56534.000000,56556.040000,56552.010000
2024-09-11T09:12:00.000,56551.920000,56551.910000,56558.990000,56556.030000
2024-09-11T09:13:00.000,56550.000000,56539.500000,56551.920000,56551.910000
2024-09-11T09:14:00.000,56548.780000,56548.780000,56550.000000,56550.000000
2024-09-11T09:15:00.000,56543.480000,56536.320000,56548.790000,56548.790000
2024-09-11T09:16:00.000,56579.260000,56543.470000,56579.270000,56543.470000
2024-09-11T09:17:00.000,56603.990000,56579.260000,56604.000000,56579.270000
2024-09-11T09:18:00.000,56600.010000,56596.000000,56604.000000,56604.000000
2024-09-11T09:19:00.000,56612.500000,56600.000000,56612.500000,56600.000000
2024-09-11T09:20:00.000,56608.000000,56591.100000,56612.500000,56612.490000
2024-09-11T09:21:00.000,56584.000000,56572.000000,56608.000000,56608.000000
2024-09-11T09:22:00.000,56602.500000,56583.990000,56602.500000,56583.990000
2024-09-11T09:23:00.000,56592.620000,56592.620000,56620.430000,56602.490000
2024-09-11T09:24:00.000,56526.420000,56503.730000,56592.620000,56592.620000
2024-09-11T09:25:00.000,56460.530000,56460.530000,56526.410000,56526.410000
2024-09-11T09:26:00.000,56499.000000,56425.000000,56504.000000,56460.520000
2024-09-11T09:27:00.000,56522.190000,56499.000000,56534.000000,56499.000000
2024-09-11T09:28:00.000,56518.290000,56488.250000,56524.900000,56522.190000
2024-09-11T09:29:00.000,56536.000000,56518.290000,56536.000000,56518.290000
2024-09-11T09:30:00.000,56626.290000,56536.000000,56630.430000,56536.000000
2024-09-11T09:31:00.000,56633.990000,56612.000000,56640.250000,56626.300000
2024-09-11T09:32:00.000,56615.990000,56611.100000,56644.000000,56633.990000
2024-09-11T09:33:00.000,56600.020000,56600.000000,56617.380000,56615.990000
2024-09-11T09:34:00.000,56648.000000,56600.010000,56658.380000,56600.010000
2024-09-11T09:35:00.000,56628.020000,56628.010000,56648.010000,56648.000000
2024-09-11T09:36:00.000,56605.370000,56605.370000,56628.020000,56628.020000
2024-09-11T09:37:00.000,56596.020000,56591.100000,56605.380000,56605.370000
2024-09-11T09:38:00.000,56551.100000,56551.100000,56596.020000,56596.020000
2024-09-11T09:39:00.000,56559.010000,56546.000000,56566.000000,56551.110000
2024-09-11T09:40:00.000,56553.990000,56552.000000,56570.000000,56559.000000
2024-09-11T09:41:00.000,56553.980000,56550.000000,56554.000000,56554.000000
2024-09-11T09:42:00.000,56680.050000,56543.790000,56688.000000,56553.990000
2024-09-11T09:43:00.000,56663.990000,56662.000000,56704.000000,56680.050000
2024-09-11T09:44:00.000,56646.530000,56640.240000,56664.000000,56663.990000
2024-09-11T09:45:00.000,56640.520000,56624.000000,56654.000000,56646.540000
2024-09-11T09:46:00.000,56603.990000,56581.100000,56643.000000,56640.510000
2024-09-11T09:47:00.000,56650.200000,56603.990000,56650.200000,56604.000000
2024-09-11T09:48:00.000,56700.010000,56650.200000,56700.010000,56650.200000
2024-09-11T09:49:00.000,56694.000000,56694.000000,56723.690000,56700.000000
2024-09-11T09:50:00.000,56681.970000,56681.960000,56694.010000,56694.010000
2024-09-11T09:51:00.000,56688.400000,56651.100000,56688.410000,56681.960000
2024-09-11T09:52:00.000,56686.000000,56686.000000,56706.000000,56688.410000
2024-09-11T09:53:00.000,56708.000000,56686.010000,56708.000000,56686.010000
2024-09-11T09:54:00.000,56662.010000,56662.000000,56741.240000,56707.990000
2024-09-11T09:55:00.000,56704.000000,56662.000000,56704.000000,56662.000000
2024-09-11T09:56:00.000,56695.650000,56686.530000,56704.000000,56703.990000
2024-09-11T09:57:00.000,56684.180000,56672.010000,56697.990000,56695.650000
2024-09-11T09:58:00.000,56662.000000,56662.000000,56687.590000,56684.180000
2024-09-11T09:59:00.000,56677.990000,56656.000000,56678.000000,56662.000000
2024-09-11T10:00:00.000,56684.000000,56656.000000,56700.000000,56678.000000
2024-09-11T10:01:00.000,56640.000000,56624.000000,56685.990000,56683.990000
2024-09-11T10:02:00.000,56626.000000,56611.690000,56641.100000,56640.000000
2024-09-11T10:03:00.000,56600.010000,56600.000000,56626.000000,56626.000000
2024-09-11T10:04:00.000,56626.650000,56598.000000,56644.000000,56600.000000
2024-09-11T10:05:00.000,56650.000000,56626.650000,56670.000000,56626.650000
2024-09-11T10:06:00.000,56592.960000,56592.960000,56650.010000,56650.010000
2024-09-11T10:07:00.000,56577.990000,56572.000000,56611.100000,56592.960000
2024-09-11T10:08:00.000,56546.000000,56546.000000,56596.000000,56578.000000
2024-09-11T10:09:00.000,56535.060000,56504.740000,56559.320000,56546.010000
2024-09-11T10:10:00.000,56529.990000,56516.000000,56540.000000,56535.060000
2024-09-11T10:11:00.000,56537.450000,56522.000000,56541.100000,56529.990000
2024-09-11T10:12:00.000,56550.000000,56523.010000,56550.000000,56537.450000
2024-09-11T10:13:00.000,56562.370000,56550.000000,56573.570000,56550.000000
2024-09-11T10:14:00.000,56573.990000,56552.000000,56576.000000,56562.370000
2024-09-11T10:15:00.000,56560.500000,56556.000000,56573.980000,56573.980000
2024-09-11T10:16:00.000,56568.800000,56555.550000,56581.100000,56560.510000
2024-09-11T10:17:00.000,56561.990000,56560.000000,56568.810000,56568.800000
2024-09-11T10:18:00.000,56528.270000,56528.260000,56562.000000,56561.990000
2024-09-11T10:19:00.000,56596.010000,56528.260000,56600.000000,56528.260000
2024-09-11T10:20:00.000,56582.050000,56582.050000,56609.760000,56596.010000
2024-09-11T10:21:00.000,56560.020000,56560.000000,56582.050000,56582.050000
2024-09-11T10:22:00.000,56539.150000,56528.460000,56560.010000,56560.010000
2024-09-11T10:23:00.000,56522.170000,56522.100000,56545.290000,56539.150000
2024-09-11T10:24:00.000,56499.890000,56494.960000,56530.000000,56522.180000
2024-09-11T10:25:00.000,56429.990000,56328.260000,56499.890000,56499.890000
2024-09-11T10:26:00.000,56416.010000,56404.290000,56443.720000,56429.990000
2024-09-11T10:27:00.000,56414.010000,56356.210000,56419.500000,56416.000000
2024-09-11T10:28:00.000,56468.980000,56381.100000,56487.810000,56414.000000
2024-09-11T10:29:00.000,56524.000000,56468.980000,56530.280000,56468.980000
2024-09-11T10:30:00.000,56593.090000,56512.000000,56601.100000,56523.990000
2024-09-11T10:31:00.000,56625.990000,56570.010000,56628.000000,56593.100000
2024-09-11T10:32:00.000,56586.970000,56575.280000,56638.710000,56625.990000
2024-09-11T10:33:00.000,56554.430000,56545.420000,56602.000000,56586.970000
2024-09-11T10:34:00.000,56563.990000,56532.360000,56570.000000,56554.430000
2024-09-11T10:35:00.000,56499.090000,56497.700000,56564.000000,56564.000000
2024-09-11T10:36:00.000,56586.650000,56499.080000,56598.000000,56499.090000
2024-09-11T10:37:00.000,56503.120000,56503.030000,56586.660000,56586.650000
2024-09-11T10:38:00.000,56547.980000,56503.110000,56547.980000,56503.120000
2024-09-11T10:39:00.000,56531.990000,56529.770000,56570.000000,56547.970000
2024-09-11T10:40:00.000,56518.700000,56493.710000,56538.940000,56531.990000
2024-09-11T10:41:00.000,56540.000000,56502.460000,56550.000000,56518.700000
2024-09-11T10:42:00.000,56547.990000,56530.000000,56548.000000,56540.010000
2024-09-11T10:43:00.000,56492.120000,56486.110000,56548.000000,56548.000000
2024-09-11T10:44:00.000,56494.000000,56474.000000,56494.000000,56492.120000
2024-09-11T10:45:00.000,56508.000000,56474.690000,56508.000000,56494.000000
2024-09-11T10:46:00.000,56535.620000,56504.020000,56535.620000,56508.000000
2024-09-11T10:47:00.000,56548.000000,56516.930000,56548.000000,56535.990000
2024-09-11T10:48:00.000,56548.780000,56534.010000,56550.000000,56548.000000
2024-09-11T10:49:00.000,56531.650000,56524.400000,56548.790000,56548.780000
2024-09-11T10:50:00.000,56472.010000,56472.000000,56531.650000,56531.640000
2024-09-11T10:51:00.000,56464.010000,56464.000000,56484.000000,56472.000000
2024-09-11T10:52:00.000,56455.640000,56408.940000,56468.590000,56464.010000
2024-09-11T10:53:00.000,56467.760000,56434.000000,56467.770000,56455.640000
2024-09-11T10:54:00.000,56502.000000,56467.760000,56509.150000,56467.760000
2024-09-11T10:55:00.000,56532.070000,56502.000000,56532.080000,56502.000000
2024-09-11T10:56:00.000,56532.950000,56532.070000,56544.000000,56532.080000
2024-09-11T10:57:00.000,56504.030000,56504.020000,56532.950000,56532.940000
2024-09-11T10:58:00.000,56488.010000,56483.000000,56504.030000,56504.020000
2024-09-11T10:59:00.000,56510.000000,56471.990000,56510.000000,56488.020000
2024-09-11T11:00:00.000,56544.000000,56507.390000,56544.000000,56510.000000
2024-09-11T11:01:00.000,56586.000000,56531.100000,56589.000000,56544.000000
2024-09-11T11:02:00.000,56573.990000,56570.000000,56604.530000,56586.000000
2024-09-11T11:03:00.000,56623.000000,56570.000000,56623.000000,56574.000000
2024-09-11T11:04:00.000,56629.820000,56596.000000,56638.010000,56622.990000
2024-09-11T11:05:00.000,56604.000000,56582.290000,56637.990000,56629.830000
2024-09-11T11:06:00.000,56628.000000,56592.000000,56628.000000,56604.000000
2024-09-11T11:07:00.000,56607.930000,56600.000000,56631.100000,56628.000000
2024-09-11T11:08:00.000,56594.000000,56594.000000,56610.010000,56607.940000
2024-09-11T11:09:00.000,56612.010000,56585.010000,56627.940000,56594.010000
2024-09-11T11:10:00.000,56663.730000,56612.010000,56663.730000,56612.010000
2024-09-11T11:11:00.000,56680.000000,56663.720000,56680.000000,56663.720000
2024-09-11T11:12:00.000,56713.990000,56679.990000,56734.000000,56679.990000
2024-09-11T11:13:00.000,56693.760000,56693.750000,56719.660000,56714.000000
2024-09-11T11:14:00.000,56682.010000,56682.000000,56711.100000,56693.750000
2024-09-11T11:15:00.000,56686.720000,56682.010000,56708.000000,56682.010000
2024-09-11T11:16:00.000,56664.260000,56661.260000,56686.730000,56686.730000
2024-09-11T11:17:00.000,56708.000000,56664.260000,56724.000000,56664.260000
2024-09-11T11:18:00.000,56713.970000,56686.000000,56713.980000,56708.010000
2024-09-11T11:19:00.000,56718.010000,56713.970000,56724.290000,56713.970000
2024-09-11T11:20:00.000,56731.700000,56711.100000,56731.710000,56718.010000
2024-09-11T11:21:00.000,56763.380000,56731.710000,56770.690000,56731.710000
2024-09-11T11:22:00.000,56725.840000,56725.840000,56763.390000,56763.380000
2024-09-11T11:23:00.000,56730.000000,56725.430000,56744.000000,56725.850000
2024-09-11T11:24:00.000,56744.000000,56711.100000,56744.000000,56730.000000
2024-09-11T11:25:00.000,56686.460000,56686.450000,56747.070000,56744.000000
2024-09-11T11:26:00.000,56682.010000,56679.630000,56714.000000,56686.460000
2024-09-11T11:27:00.000,56701.990000,56682.000000,56702.000000,56682.000000
2024-09-11T11:28:00.000,56726.000000,56701.990000,56726.000000,56702.000000
2024-09-11T11:29:00.000,56704.000000,56698.000000,56726.160000,56726.150000
2024-09-11T11:30:00.000,56723.670000,56704.000000,56723.680000,56704.010000
2024-09-11T11:31:00.000,56739.990000,56716.010000,56739.990000,56723.680000
2024-09-11T11:32:00.000,56750.000000,56739.990000,56789.000000,56740.000000
2024-09-11T11:33:00.000,56726.160000,56726.010000,56750.000000,56750.000000
2024-09-11T11:34:00.000,56746.000000,56726.150000,56746.000000,56726.150000
2024-09-11T11:35:00.000,56743.650000,56734.000000,56756.000000,56745.990000
2024-09-11T11:36:00.000,56780.000000,56743.650000,56791.090000,56743.660000
2024-09-11T11:37:00.000,56797.440000,56776.210000,56802.000000,56780.000000
2024-09-11T11:38:00.000,56810.000000,56792.000000,56867.530000,56797.440000
2024-09-11T11:39:00.000,56844.540000,56799.080000,56844.540000,56810.010000
2024-09-11T11:40:00.000,56841.110000,56841.100000,56895.820000,56845.570000
2024-09-11T11:41:00.000,56802.690000,56802.000000,56863.520000,56841.100000
2024-09-11T11:42:00.000,56790.000000,56768.090000,56810.000000,56802.680000
2024-09-11T11:43:00.000,56801.990000,56782.000000,56806.000000,56790.000000
2024-09-11T11:44:00.000,56776.070000,56776.070000,56803.990000,56801.990000
2024-09-11T11:45:00.000,56742.010000,56740.000000,56776.080000,56776.070000
2024-09-11T11:46:00.000,56771.600000,56738.000000,56784.000000,56742.010000
2024-09-11T11:47:00.000,56771.090000,56746.000000,56776.000000,56771.610000
